d,betaprime,total cost,preprocessing,single enum,probability
97,70,272381212223,2884833499,4493541126,0.01913801363570105
98,74,322430451888,7160710904,9523854414,0.03624019313494347
99,74,513879393731,7409459339,10732031291,0.02486894337539416
100,74,617123447475,7658208367,11340311107,0.021721523599023986
101,74,989184585560,7906957996,12519112660,0.014622289581629122
102,76,1171743657940,12970741311,19226596067,0.019410667882832223
103,76,1891541848708,13393008181,21563105355,0.013096351011193505
104,76,2236795158111,13815275669,22658166664,0.011564576569132323
105,76,3765293459748,14237543781,25344277453,0.007470887302001657
106,76,4478768775718,14659812523,26208355609,0.006488083550505877
107,78,7655795794842,23431873184,42374426620,0.006112923070832027
108,78,8895592037789,24125824160,43915755137,0.0054414899686214355
109,82,15762324798814,68836886160,115171395677,0.008293018521843689
110,82,19050730596131,71024306716,120310839308,0.007138893317843612
111,82,32023213364540,73211727933,134704234643,0.004620832044940157
112,82,37937473222853,75399149816,140185982518,0.004045507838064693
113,86,64799809852205,219280150724,373149686924,0.0065005540507736
114,86,77609482952010,226278188974,388063099554,0.005630823510521722
115,86,131387547384261,233276227908,433915960358,0.003615871450983921
116,86,156300802979880,240274267532,447366510625,0.003133442307042289
117,86,270983179998875,247272307853,498972433827,0.00196252429014369
118,86,327878302278566,254270348875,517065012083,0.0016767518897847454
119,90,572077752658244,768266553669,1436507152712,0.0027454573896707785
120,90,699181307951668,791374712161,1526955432237,0.0023625148714526397
121,90,1188529617205502,814482871373,1669566591498,0.0014898039464703815
122,90,1457632571468381,837591031311,1736660185335,0.0012590179557609648
123,90,2601852652484076,860699191981,1918792089672,0.0007617627784645551
124,96,3313252935392940,5366075531960,9602017845537,0.003217472813311751
125,96,5759213663050148,5534080862501,10442406573490,0.0019769289896865174
126,96,6789440025558934,5702086193791,10829916984685,0.0017354695411861555
127,98,11580002608257922,10607222489486,19950010051884,0.0018806122866863127
128,98,14014598733265014,10929652990143,20743983288266,0.0016109045808945202
129,98,24469922130950288,11252083491568,22726810177248,0.000990066043203951
130,98,29718343088797584,11574513993767,24003793989826,0.0008536461039324551
131,98,51830630324215768,11896944496746,26086261281647,0.0005226298500816643
132,98,65596404266880000,12219375000511,27238403966264,0.00042900467554421413
133,102,115385117294386528,40872724169835,83370609770182,0.0007678194600294676
134,102,142450380228573472,42044467881242,86613295414735,0.0006440729876267316
135,102,253560625307280608,43216211593453,96498779653612,0.00039298723241682447
136,102,313670982687857088,44387955306474,100670452323522,0.00032983711674654655
137,104,566455845761078080,82491248216891,183146588154121,0.00033446742737465435
138,104,705977390613248896,84728043431721,191325454137002,0.0002788974154975842
139,104,1289447095956185088,86964838647379,207704960279316,0.00016300438865636714
140,104,1600145750779235584,89201633863871,215895452611794,0.00013600396836957695
141,108,2915846869104920576,327026995546241,728022658514591,0.0002580802298335385
142,108,3592196608730648576,335922587644097,757285298857080,0.0002170691544917384
143,110,6444732607644321792,696959623487445,1532610790077250,0.00024675462367907195
144,110,8099970182205232128,716010354145353,1630179071618775,0.00020660336136339336
145,110,14645458459822061568,735061084804125,1755108557363004,0.0001212836399688146
146,114,18528221346299858944,2764158947858988,5832179890289679,0.00033091048361278693
147,114,32883050750005264384,2841768430875385,6378312321630527,0.00019999621985101925
148,114,40945132958982684672,2919377913892664,6552515226211738,0.00016500658197478614
149,114,73768411114190651392,2996987396910831,7098175353229044,9.761673884068054e-05
150,114,94935176208822665216,3074596879929892,7382180391035719,7.856990578184265e-05
151,116,173796702734598111232,6038871948385416,14526815774604338,8.44084590405049e-05
152,116,220189273680288055296,6195172751434153,15175555996293362,6.923261508719158e-05
153,116,407820826078879154176,6351473554483802,16256234028577610,3.954404917225971e-05
154,120,511388651901377511424,26210628857543012,59232567475298624,0.00011917992736752855
155,120,932357936542922833920,26909810165566288,63821283162289944,6.941622554606056e-05
156,120,1186964807361931771904,27608991473590500,66508543337450040,5.656177312719471e-05
157,120,2196406154490678345728,28308172781615644,72795799597563440,3.283605953172391e-05
158,124,2768123146099609305088,123650331967389264,274721371516914016,0.00010265577378218169
159,124,5048984608732389310464,126963584902857584,300956961422066432,6.04572740457853e-05
160,124,6369186906179043852288,130276837838326832,312059313165431232,4.95404880233997e-05
161,124,11782739510186792189952,133590090773797072,336525580710592512,2.8461308924059603e-05
162,124,15001855354697743859712,136903343709268272,349442150097596928,2.3125839016771874e-05
163,128,27598289597879969382400,539653942858823104,1278365812864080128,4.699036559982466e-05
164,128,35020344202284912082944,553668541592168320,1326874448546670080,3.830514715557991e-05
165,128,64675803611374177746944,567683140325514496,1433138474981914624,2.206806945513579e-05
166,128,83325209550416284483584,581697739058862208,1507517828949316864,1.788568395209128e-05
167,128,157335063083866067566592,595712337792210432,1615887908972080896,1.0027242798963674e-05
168,130,200698105907374536523776,1232628289789014528,3178447581076031488,1.5678353298549665e-05
169,132,383292506083686032080896,2647825244880448512,6675229704147856384,1.7351089309757723e-05
170,132,492316193724594795839488,2713421649147414528,6927135753227772928,1.3968751378533468e-05
171,134,915471548913188299866112,5749257852986237952,14687641668575305728,1.592462804485745e-05
172,134,1173046151627070054072320,5891708233214899200,15218032792689330176,1.2837120447584199e-05
173,134,2202931571519069553164288,6034158613443562496,16520606360304523264,7.3036223718769355e-06
174,134,2854924844493291101618176,6176608993672225792,17381866816226607104,5.886454996424926e-06
175,134,5404728652962886982828032,6319059373900890112,17894361888750729216,3.1958336582012265e-06
176,138,7046349263709193002549248,29145399472202395648,75791132611900309504,1.0623382829863091e-05
