d,betaprime,total cost,preprocessing,single enum,probability
813,713,234826856941986455404485794509896711738966157600579391181086711860272767957744306290503147177397984952341525873564365465599800213099372499829418016722427328685797023171406200832,16086046207466264625316967029118865035503031617300408785320776220419388205173745697818889979277443060811658401478375199531431664142749022493004291259760640,9079293586976004160568848539846659734714284074810676602610427656781114463279360602758833899725783750879532620439276008558443157318503026725065003915804672,7.644650426504932e-23
814,714,427758580791124441597604412508595473866294579040136098710514622586637055492823330516755742056320648711494972320258114645396276879233748769195413828842721421419916499564070174720,30793280985037379571109538638692649369261160288009324558972469067960127860234719307272307772010846850406883559162124313218598038346526948183820396216188928,17221768482882232589439048371830312708343044219705142405483775504386771460300042640079679769067569211511101106957970746940341683585648847917658840653365248,8.00721053708014e-23
815,714,1169733353551575285492306076214398768953968570067761676078919107932955493283832558171751512058153346898842204118774116783194992298280364950009740933205412265089481907490579808256,30859906535321452024881574113263710377838780949940558256940276247273918809360398964363003732286243473963048764802796166099721577245958101103670724942364672,17073392726037073227339690328540909851243320357627130438373675850045963876490682402931389517756661259798453333192289377568416158234972035909203149386153984,2.9231630909616053e-23
816,716,2267722277913199199956399662037803801909137824749424466751156246491459194940433615382091389698329860274528131219265804237136820066799124492844862071979633351556696879962173472768,166560060500780090256044507273531870067731952999168349600438643438866143656945457662084704792460186176276173693477414579475072236427425940041148902060064768,70693831531642481854630020180267067465924785084629212986675596085226188119643794041521321937464075619399400860529610758238657108166553697343189245069623296,7.463217120024206e-23
817,716,7051253493481756035713270458390005809176995200211608784393232579353492969485411446876203974558086712645734560928254871627506960368618191500845910720540246564307494142093582925824,166922371857150660682397283938156218510263586640456646178115745077274560587852888508892406683295753696048666953835295484465237695394063213840584306193334272,113847072992246244990443990500397830945380734350789169308056170634599213340806312629629114675161577053489580324656869070664936019509862319554324930936963072,2.840443223150073e-23
818,716,12584681812485084145527504548326679527326264253319270930946961594262822362082631254938567869203151481578566822555925539164099138430999081517803760897169319631532066973956406509568,167284683213521231108750060602780566952795220281744942755792846715682977518760319355700108574131321215821160214193176389455403154360700487640019710326603776,92562269846397799596971302063010694893044943606505010236624627493204758081044517521189364691090400512531118914392491658961060607666187849550092231369555968,1.4729160227690405e-23
819,720,18254175603083617616719961596701160261643112457799051425212099051452791189584881927797962946998698203559558972728986861345451231293557233143111953191647593725489075080863357599744,4291521718419973699199004507328232801180036573560368958558881084748219061939050580616510402766384229616389594063796006354428920280376155915945760056504483840,2690574218699388351896084080841987203542156097911861763071775900325528264195884911311231704462032943899834273464708651888452074434597929356969183585658470400,2.728513991643879e-22
820,721,31049589757145434202349074464984293348123549836254175722020312989172662343799486359064904228744640272158108303818989258870714862899733340539943046071964258404555175055682103672832,12509578030117563495796833810215222985435502475044143054667997826207217444222191635474340042159945153501540037679073730852897403002970038959493241699156623360,6865288210535868085487749051448893795342659792710743030622829743551551260045024270932305659688013850274911103281138431693103074638284331339360089290131374080,4.451285433563696e-22
821,721,76827190985191634729644932565202048534910299333303452914752969098204345066241230014903937943794008561209325417149581018957452532493230854032306501635428253170347989789900141494272,12536752511037068964362747366290926447005145804762320000994759548021696201554539953024858539950829515635943705693548771432517469987373340218546562078276059136,5272999093813675740313010503683369958417766139628930590432926812360088501914420148293268711533932770763589791913462502782786936103202558713251380549556109312,1.6536572725787375e-22
822,722,162642651178834875914695910216968067926854555548795850451466920504365371752351348816354957123463086061731598649850848495336777917647667779921750867860067516262388218194913797341184,27028483003497156115496589215249529684856760654971193330576527053035421151848619100339575905226865237795509305173278507140990558248558283068249611203835330560,16654868946119390212520785995889130617806197434058909662463659991246319549675579271455805396631948941889472621345070766954733209802236009860658090855037403136,1.915949721030244e-22
