k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
76,1.05,88,0.0,30.750895339549555,1806932339.5001986,0.6658577156431705,-0.5867141681409608,48,347682979.8566857,191639965.72970405,0.298474344499013,"Strategy< 76, (48,48,48,48), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1806932339.5001986}>"
78,1.05,90,0.0,31.623500704867332,3308432512.5747943,0.6431272697019179,-0.6368238313636746,48,394277526.2888448,200010039.96498975,0.17962813628358676,"Strategy< 78, (48,48,48,48), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 3308432512.5747943}>"
80,1.05,92,0.0,32.54398563928208,6262040266.048723,0.6116225773188926,-0.7092864318367582,48,487343693.9808228,208382274.20027545,0.11110212304976018,"Strategy< 80, (48,48,48,48), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 6262040266.048723}>"
82,1.05,94,0.0,33.50875970266671,12221986171.364878,0.5138882108803592,-0.9604735392602164,48,549533463.8542166,216756716.43556115,0.06269768019253151,"Strategy< 82, (48,48,48,48), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 12221986171.364878}>"
84,1.05,96,0.0,34.54988438703384,25150785146.27369,0.42605632861040077,-1.2308839141201606,48,558116356.5694262,225133414.67084685,0.031142159844513576,"Strategy< 84, (48,48,48,48), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 25150785146.27369}>"
86,1.05,98,0.0,35.47337322125976,47703405826.51181,0.39792350673890736,-1.3294369682760494,66,26821932705.2722,17587849907.1859,0.9309562250957094,"Strategy< 86, (66,66,66,66), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 47703405826.51181}>"
88,1.05,100,0.0,36.28787018747957,83895256307.05666,0.40802249263985435,-1.2932794105201544,68,40470377777.75088,26085517244.2912,0.7933213145979016,"Strategy< 88, (68,68,68,68), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 83895256307.05666}>"
90,1.05,102,0.0,37.115195458362145,148863123713.5193,0.43727029732696626,-1.1934027417905946,68,47994292074.9694,27473756687.20987,0.5069626841057984,"Strategy< 90, (68,68,68,68), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 148863123713.5193}>"
92,1.05,104,0.0,37.97950496987588,271000577530.28372,0.45555607173029994,-1.1342994570430793,72,108546648247.39966,64071806931.48568,0.6369671118490351,"Strategy< 92, (72,72,72,72), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 271000577530.28372}>"
94,1.05,106,0.0,38.85574525579955,497444720407.6824,0.4929410869567848,-1.0205128593065294,74,177703493794.82083,103905338324.87471,0.5661108070237476,"Strategy< 94, (74,74,74,74), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 497444720407.6824}>"
96,1.05,108,0.0,39.726388439984184,909566674341.4246,0.5587038414568465,-0.8398443550828208,74,218562100481.4847,109583983450.58083,0.3607718853262308,"Strategy< 96, (74,74,74,74), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 909566674341.4246}>"
98,1.05,110,0.0,40.632593837038286,1704627720338.356,0.643538378933374,-0.6359019053445913,74,229792467711.43634,115262631168.28694,0.20242255523759314,"Strategy< 98, (74,74,74,74), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1704627720338.356}>"
